#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,2:56:11 PM		Spectrum@IST : Series = 2, Group #= 1Description = Created on 1/30/2019,2:53:46 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
650.6631614	1.10E-10	650.6631614	1.48E-02	650.6631614	1.3E-10
650.6700624	1.10E-10	650.6700624	1.50E-02	650.6700624	1.3E-10
650.6769635	1.20E-10	650.6769635	1.52E-02	650.6769635	1.3E-10
650.6838646	1.20E-10	650.6838646	1.54E-02	650.6838646	1.3E-10
650.6907657	1.20E-10	650.6907657	1.55E-02	650.6907657	1.4E-10
650.6976668	1.20E-10	650.6976668	1.57E-02	650.6976668	1.4E-10
650.7045679	1.20E-10	650.7045679	1.59E-02	650.7045679	1.4E-10
650.7114689	1.20E-10	650.7114689	1.61E-02	650.7114689	1.4E-10
650.71837	1.20E-10	650.71837	1.62E-02	650.71837	1.4E-10
650.7252711	1.20E-10	650.7252711	1.63E-02	650.7252711	1.4E-10
650.7321722	1.20E-10	650.7321722	1.64E-02	650.7321722	1.4E-10
650.7390733	1.20E-10	650.7390733	1.65E-02	650.7390733	1.4E-10
650.7459744	1.30E-10	650.7459744	1.66E-02	650.7459744	1.5E-10
650.7528755	1.30E-10	650.7528755	1.66E-02	650.7528755	1.5E-10
650.7597765	1.30E-10	650.7597765	1.67E-02	650.7597765	1.5E-10
650.7666776	1.30E-10	650.7666776	1.67E-02	650.7666776	1.5E-10
650.7735787	1.30E-10	650.7735787	1.67E-02	650.7735787	1.5E-10
650.7804798	1.30E-10	650.7804798	1.67E-02	650.7804798	1.5E-10
650.7873809	1.30E-10	650.7873809	1.67E-02	650.7873809	1.5E-10
650.794282	1.30E-10	650.794282	1.66E-02	650.794282	1.5E-10
650.801183	1.30E-10	650.801183	1.66E-02	650.801183	1.6E-10
650.8080841	1.30E-10	650.8080841	1.65E-02	650.8080841	1.6E-10
650.8149852	1.40E-10	650.8149852	1.64E-02	650.8149852	1.6E-10
650.8218863	1.40E-10	650.8218863	1.63E-02	650.8218863	1.6E-10
650.8287874	1.40E-10	650.8287874	1.61E-02	650.8287874	1.6E-10
650.8356885	1.40E-10	650.8356885	1.60E-02	650.8356885	1.6E-10
650.8425895	1.40E-10	650.8425895	1.58E-02	650.8425895	1.6E-10
650.8494906	1.40E-10	650.8494906	1.57E-02	650.8494906	1.7E-10
650.8563917	1.40E-10	650.8563917	1.55E-02	650.8563917	1.7E-10
650.8632928	1.40E-10	650.8632928	1.54E-02	650.8632928	1.7E-10
650.8701939	1.50E-10	650.8701939	1.52E-02	650.8701939	1.7E-10
650.877095	1.50E-10	650.877095	1.51E-02	650.877095	1.7E-10
650.8839961	1.50E-10	650.8839961	1.50E-02	650.8839961	1.7E-10
650.8908971	1.50E-10	650.8908971	1.49E-02	650.8908971	1.7E-10
650.8977982	1.50E-10	650.8977982	1.48E-02	650.8977982	1.8E-10
650.9046993	1.50E-10	650.9046993	1.47E-02	650.9046993	1.8E-10
650.9116004	1.50E-10	650.9116004	1.47E-02	650.9116004	1.8E-10
650.9185015	1.50E-10	650.9185015	1.46E-02	650.9185015	1.8E-10
650.9254026	1.60E-10	650.9254026	1.46E-02	650.9254026	1.8E-10
650.9323036	1.60E-10	650.9323036	1.46E-02	650.9323036	1.8E-10
650.9392047	1.60E-10	650.9392047	1.46E-02	650.9392047	1.9E-10
650.9461058	1.60E-10	650.9461058	1.47E-02	650.9461058	1.9E-10
650.9530069	1.60E-10	650.9530069	1.47E-02	650.9530069	1.9E-10
650.959908	1.60E-10	650.959908	1.47E-02	650.959908	1.9E-10
650.9668091	1.60E-10	650.9668091	1.48E-02	650.9668091	1.9E-10
650.9737102	1.70E-10	650.9737102	1.48E-02	650.9737102	1.9E-10
650.9806112	1.70E-10	650.9806112	1.49E-02	650.9806112	2E-10
650.9875123	1.70E-10	650.9875123	1.50E-02	650.9875123	2E-10
650.9944134	1.70E-10	650.9944134	1.50E-02	650.9944134	2E-10
651.0013145	1.70E-10	651.0013145	1.51E-02	651.0013145	2E-10
