#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 #degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:36:00 PM		Spectrum@IST : Series = 2, #Group = 1Description = Created on 1/30/2019,2:36:00 PM		Spectrum@IST : Series = 2, Group = 1Description = Created #on 1/30/2019,2:36:35 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
651.0289188	6.24E-06	651.0289188	1.52E-01	651.0289188	7.52351E-06
651.0358199	6.30E-06	651.0358199	1.52E-01	651.0358199	7.59066E-06
651.042721	6.35E-06	651.042721	1.52E-01	651.042721	7.6585E-06
651.0496221	6.41E-06	651.0496221	1.52E-01	651.0496221	7.72702E-06
651.0565232	6.46E-06	651.0565232	1.53E-01	651.0565232	7.79625E-06
651.0634243	6.52E-06	651.0634243	1.53E-01	651.0634243	7.86618E-06
651.0703253	6.57E-06	651.0703253	1.53E-01	651.0703253	7.93683E-06
651.0772264	6.63E-06	651.0772264	1.53E-01	651.0772264	8.0082E-06
651.0841275	6.68E-06	651.0841275	1.53E-01	651.0841275	8.08031E-06
651.0910286	6.74E-06	651.0910286	1.53E-01	651.0910286	8.15315E-06
651.0979297	6.80E-06	651.0979297	1.53E-01	651.0979297	8.22674E-06
651.1048308	6.86E-06	651.1048308	1.53E-01	651.1048308	8.30109E-06
651.1117318	6.92E-06	651.1117318	1.53E-01	651.1117318	8.3762E-06
651.1186329	6.98E-06	651.1186329	1.53E-01	651.1186329	8.45209E-06
651.125534	7.04E-06	651.125534	1.54E-01	651.125534	8.52876E-06
651.1324351	7.10E-06	651.1324351	1.54E-01	651.1324351	8.60623E-06
651.1393362	7.16E-06	651.1393362	1.54E-01	651.1393362	8.68449E-06
651.1462373	7.22E-06	651.1462373	1.54E-01	651.1462373	8.76357E-06
651.1531384	7.29E-06	651.1531384	1.54E-01	651.1531384	8.84347E-06
651.1600394	7.35E-06	651.1600394	1.54E-01	651.1600394	8.9242E-06
